,id,title_original,title_normalized,source_page,region,ai_category,ingredient_json,instruction,region_clean,province_group,category
1316,MR_958_01,KUE GETAS,Kue Getas,958,Malang,Kue,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""tepung ketan ¼ kg."", ""item_original"": ""tepung ketan"", ""item_normalized"": ""tepung ketan"", ""quantity"": 0.25, ""unit"": ""kilogram""}, {""original_text"": ""tepung beras 1 ons"", ""item_original"": ""tepung beras"", ""item_normalized"": ""tepung beras"", ""quantity"": 1.0, ""unit"": ""ons""}, {""original_text"": ""kelapa 1 btr."", ""item_original"": ""kelapa"", ""item_normalized"": ""kelapa"", ""quantity"": 1.0, ""unit"": ""butir""}, {""original_text"": ""gula pasir 1 ons"", ""item_original"": ""gula pasir"", ""item_normalized"": ""gula pasir"", ""quantity"": 1.0, ""unit"": ""ons""}, {""original_text"": ""garam 1 sdt."", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": 1.0, ""unit"": ""sendok teh""}, {""original_text"": ""minjak kelapa ½ btl."", ""item_original"": ""minjak kelapa"", ""item_normalized"": ""minyak kelapa"", ""quantity"": 0.5, ""unit"": ""botol""}]}]","Kelapa diparut, separuh dibuat santan dan jang separuh lagi dibiarkan sebagai parutan.
Tepung² ditjampur santan, kelapa parut dan garam, kemudian diratakan setebal 2–3 cm, dipotong bulat².
Digoreng sampai kuning.
Gula pasir direbus dengan air ¼ gelas.
Kue jang sudah digoreng ditjelupkan dalam tjairan gula dan dimasak sampai kering.",Malang,Jawa Timur,DJADJANAN
1317,MR_958_02,KUE GULA KATJANG,Kue Gula Kacang,958,Rembang,Kue,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""katjang tanah ½ kg."", ""item_original"": ""katjang tanah"", ""item_normalized"": ""kacang tanah"", ""quantity"": 0.5, ""unit"": ""kilogram""}, {""original_text"": ""gula pasir ½ kg."", ""item_original"": ""gula pasir"", ""item_normalized"": ""gula pasir"", ""quantity"": 0.5, ""unit"": ""kilogram""}, {""original_text"": ""gula merah 1 ons"", ""item_original"": ""gula merah"", ""item_normalized"": ""gula merah"", ""quantity"": 1.0, ""unit"": ""ons""}, {""original_text"": ""air ½ gls."", ""item_original"": ""air"", ""item_normalized"": ""air"", ""quantity"": 0.5, ""unit"": ""gelas""}]}]","Katjang digoreng sangan sampai masak, dibuangi kulit arinja.
Gula pasir dan gula merah direbus sampai kental, katjang dimasukkan, di-aduk² sampai rata.",Rembang,Jawa Tengah,DJADJANAN
1318,MR_959_01,KUE GULUNG,Kue Gulung,959,,Kue Kering / Bolu,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""telur 12 btr."", ""item_original"": ""telur"", ""item_normalized"": ""telur"", ""quantity"": 12.0, ""unit"": ""butir""}, {""original_text"": ""gula pasir ½ kg."", ""item_original"": ""gula pasir"", ""item_normalized"": ""gula pasir"", ""quantity"": 0.5, ""unit"": ""kilogram""}, {""original_text"": ""tepung 3 ons"", ""item_original"": ""tepung"", ""item_normalized"": ""tepung terigu"", ""quantity"": 3.0, ""unit"": ""ons""}, {""original_text"": ""panili setjukupnja"", ""item_original"": ""panili"", ""item_normalized"": ""vanili"", ""quantity"": null, ""unit"": ""secukupnya""}, {""original_text"": ""selai (vla room) setjukupnja"", ""item_original"": ""selai (vla room)"", ""item_normalized"": ""selai (isi vla)"", ""quantity"": null, ""unit"": ""secukupnya""}, {""original_text"": ""djeruk nipis 1 bdj."", ""item_original"": ""djeruk nipis"", ""item_normalized"": ""jeruk nipis"", ""quantity"": 1.0, ""unit"": ""buah""}]}]","Kuning telur, gula dan panili ber-sama² tepung dikotjok, kemudian dimasukkan putih telur jang sudah dikotjok.
Adonan ini diletakkan didalam tjetakan pandjang jang tebalnja satu djari.
Kalau sudah masak, disemir dengan selai lalu digulung.
Dihjasi dengan glazuur putih telur.
Perhatian! Membuat glazuur putih telur: Satu butir telur dikotjok dengan 10 sendok makan gula halus (bubukan gula), ditambah dengan beberapa tetes air djeruk nipis, sedikit minuman keras dan gula.",,Unknown,DJADJANAN
1319,MR_959_02,KUE GUNDJING,Kue Gunjing,959,,Kue Basah,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""tepung beras 1 gls."", ""item_original"": ""tepung beras"", ""item_normalized"": ""tepung beras"", ""quantity"": 1.0, ""unit"": ""gelas""}, {""original_text"": ""tepung ketan ½ gls."", ""item_original"": ""tepung ketan"", ""item_normalized"": ""tepung ketan"", ""quantity"": 0.5, ""unit"": ""gelas""}, {""original_text"": ""kelapa 1 btr."", ""item_original"": ""kelapa"", ""item_normalized"": ""kelapa"", ""quantity"": 1.0, ""unit"": ""butir""}, {""original_text"": ""telur 2 btr."", ""item_original"": ""telur"", ""item_normalized"": ""telur"", ""quantity"": 2.0, ""unit"": ""butir""}, {""original_text"": ""air ½ gls."", ""item_original"": ""air"", ""item_normalized"": ""air"", ""quantity"": 0.5, ""unit"": ""gelas""}]}, {""group_name"": ""bumbu"", ""original_header"": ""Bumbu"", ""ingredients"": [{""original_text"": ""garam 1 sdt."", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": 1.0, ""unit"": ""sendok teh""}]}]",Kelapa diparut.,,Unknown,DJADJANAN
1320,MR_960_01,KUE HAVERMOUT,Kue Havermouth,960,,Kue,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""telur 5 btr."", ""item_original"": ""telur"", ""item_normalized"": ""telur"", ""quantity"": 5.0, ""unit"": ""butir""}, {""original_text"": ""mentega 4½ tjkr."", ""item_original"": ""mentega"", ""item_normalized"": ""mentega"", ""quantity"": 4.5, ""unit"": ""cangkir""}, {""original_text"": ""havermout 2½ tjkr."", ""item_original"": ""havermout"", ""item_normalized"": ""havermut"", ""quantity"": 2.5, ""unit"": ""cangkir""}, {""original_text"": ""gula halus 4½ tjkr."", ""item_original"": ""gula halus"", ""item_normalized"": ""gula halus"", ""quantity"": 4.5, ""unit"": ""cangkir""}, {""original_text"": ""tepung singkong 2 tjkr."", ""item_original"": ""tepung singkong"", ""item_normalized"": ""tepung singkong"", ""quantity"": 2.0, ""unit"": ""cangkir""}, {""original_text"": ""tepung terigu 2 tjk"", ""item_original"": ""tepung terigu"", ""item_normalized"": ""tepung terigu"", ""quantity"": 2.0, ""unit"": ""cangkir""}, {""original_text"": ""tepung susu 1 tjkr."", ""item_original"": ""tepung susu"", ""item_normalized"": ""tepung susu"", ""quantity"": 1.0, ""unit"": ""cangkir""}, {""original_text"": ""bubuk tjoklat 1 sdm."", ""item_original"": ""bubuk tjoklat"", ""item_normalized"": ""bubuk coklat"", ""quantity"": 1.0, ""unit"": ""sendok makan""}]}]","Merah telur (dari 5 butir telur), gula dan mentega dikotjok sampai mengembang.
Sesudah itu dimasukkan havermout, terigu, tepung singkong, tepung susu dan bubuk tjoklat.
Adonan ini diaduk hingga rata betul, sesudah rata dimasukkkkan lojang dan dibakar dalam oven dengan api diatas dan dibawah hingga kuning.
Sesudah masak, panas² dipotong persegi pandjang.",,Unknown,DJADJANAN
1321,MR_960_02,KUE INAH,Kue Inah,960,Bali,Kue,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""ketan hitam atau ketan putih 1 kg."", ""item_original"": ""ketan hitam atau ketan putih"", ""item_normalized"": ""ketan hitam atau ketan putih"", ""quantity"": 1.0, ""unit"": ""kilogram""}, {""original_text"": ""pelepah pisang kering atau daun pisang kering 2 ikt."", ""item_original"": ""pelepah pisang kering atau daun pisang kering"", ""item_normalized"": ""pelepah pisang kering atau daun pisang kering"", ""quantity"": 2.0, ""unit"": ""ikat""}, {""original_text"": ""kelapa tua 1 bh."", ""item_original"": ""kelapa tua"", ""item_normalized"": ""kelapa tua"", ""quantity"": 1.0, ""unit"": ""buah""}, {""original_text"": ""gula merah ¾ kg."", ""item_original"": ""gula merah"", ""item_normalized"": ""gula merah"", ""quantity"": 0.75, ""unit"": ""kilogram""}]}]","Ketan disangan, ditumbuk halus.
Kelapa diparut, disangan, dibuat santan kental.
Gula merah di-iris².",Bali,Bali,DJADJANAN
1322,MR_961_01,KUE INANG GRONDOL (Bubur Tjandil),Kue Inang Grondol (Bubur Cendil),961,,Bubur,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""tepung beras ketan 1/2 gls."", ""item_original"": ""tepung beras ketan"", ""item_normalized"": ""tepung beras ketan"", ""quantity"": 0.5, ""unit"": ""gelas""}, {""original_text"": ""gula merah 1/2 gls."", ""item_original"": ""gula merah"", ""item_normalized"": ""gula merah"", ""quantity"": 0.5, ""unit"": ""gelas""}, {""original_text"": ""santan kental 1/2 gls."", ""item_original"": ""santan kental"", ""item_normalized"": ""santan kental"", ""quantity"": 0.5, ""unit"": ""gelas""}, {""original_text"": ""daun pandan setjukupnja"", ""item_original"": ""daun pandan"", ""item_normalized"": ""daun pandan"", ""quantity"": null, ""unit"": ""secukupnya""}, {""original_text"": ""garam setjukupnja"", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": null, ""unit"": ""secukupnya""}]}]","Tepung dengan air dan garam diaduk hingga sedang kentalnja.
Sesudah itu, dibundarkan sebesar kelereng.
Kemudian dimasak gula merah dengan 3 gelas air beserta daun pandan dan garam.
Air gula merah disaring, kemudian dididihkn kembali.
Setelah mendidih adonan jang telah di-bundar²kan tadi dimasukkan kedalamnja.
Dimasak sampai berapung semuanja, jang menandakan makanan sudah masak.
Kalau hendak dimakan, diberi santan kental.",,Unknown,MAKANAN UTAMA
1323,MR_961_02,KUE IRIAN,Kue Irian,961,Tegal,Kue,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""singkong 1/2 kg."", ""item_original"": ""singkong"", ""item_normalized"": ""singkong"", ""quantity"": 0.5, ""unit"": ""kilogram""}, {""original_text"": ""tepung kandji 2 sdm."", ""item_original"": ""tepung kandji"", ""item_normalized"": ""tepung kanji"", ""quantity"": 2.0, ""unit"": ""sendok makan""}]}, {""group_name"": ""bahan_lanjutan"", ""original_header"": null, ""ingredients"": [{""original_text"": ""telur 1 btr."", ""item_original"": ""telur"", ""item_normalized"": ""telur"", ""quantity"": 1.0, ""unit"": ""butir""}, {""original_text"": ""gula merah 2 ons"", ""item_original"": ""gula merah"", ""item_normalized"": ""gula merah"", ""quantity"": 2.0, ""unit"": ""ons""}, {""original_text"": ""santan kental 1 gls."", ""item_original"": ""santan kental"", ""item_normalized"": ""santan kental"", ""quantity"": 1.0, ""unit"": ""gelas""}, {""original_text"": ""garam 1/2 sdm."", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": 0.5, ""unit"": ""sendok makan""}]}]","Singkong dikupas, diparut, diberi garam, ditempatkan dalam lojang, dikukus sampai 1/2 masak.
Telur, gula merah, santan dikotjok, ditambah tepung kandji.
Adonan ini dituang diatas adonan singkong jang telah 1/2 masak, merupakan lapisan atas, kemudian dikukus sampai masak.
Sesudah dingin di-potong².",Tegal,Jawa Tengah,DJADJANAN
1324,MR_962_02,KUE KARANG,Kue Karang,962,,Kue,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""singkong 1/2 kg."", ""item_original"": ""singkong"", ""item_normalized"": ""singkong"", ""quantity"": 0.5, ""unit"": ""kilogram""}, {""original_text"": ""tepung beras 1/4 kg."", ""item_original"": ""tepung beras"", ""item_normalized"": ""tepung beras"", ""quantity"": 0.25, ""unit"": ""kilogram""}, {""original_text"": ""telur 1 btr."", ""item_original"": ""telur"", ""item_normalized"": ""telur"", ""quantity"": 1.0, ""unit"": ""butir""}, {""original_text"": ""kelapa 1/4 btr."", ""item_original"": ""kelapa"", ""item_normalized"": ""kelapa"", ""quantity"": 0.25, ""unit"": ""butir""}, {""original_text"": ""minjak 1/2 gls."", ""item_original"": ""minjak"", ""item_normalized"": ""minyak"", ""quantity"": 0.5, ""unit"": ""gelas""}, {""original_text"": ""gula pasir 1/4 kg."", ""item_original"": ""gula pasir"", ""item_normalized"": ""gula pasir"", ""quantity"": 0.25, ""unit"": ""kilogram""}, {""original_text"": ""garam sedikit"", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": null, ""unit"": ""secukupnya""}]}]","Singkong dibersihkan, diparut (pakai parut jang belubang besar, parut gobet).
Kelapa diparut, dibuat santan 2 gelas.
Tepung, santan, gula dan garam dibuat adonan.
Telur dikatjau.
Singkong dimasukkan, diaduk rata; demikian pula telur jang telah dikatjau, diaduk rata dalam adonan tersebut.
Sesendok demi sesendok, digoreng dalam minjak panas.",,Unknown,DJADJANAN
1325,MR_962_03,KUE KARUD,Kue Karud,962,Bali,Kue,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""tepung beras 1/2 kg."", ""item_original"": ""tepung beras"", ""item_normalized"": ""tepung beras"", ""quantity"": 0.5, ""unit"": ""kilogram""}, {""original_text"": ""gula merah 1/4 kg."", ""item_original"": ""gula merah"", ""item_normalized"": ""gula merah"", ""quantity"": 0.25, ""unit"": ""kilogram""}, {""original_text"": ""kelapa 1/2 btr."", ""item_original"": ""kelapa"", ""item_normalized"": ""kelapa"", ""quantity"": 0.5, ""unit"": ""butir""}, {""original_text"": ""garam 1 sdt."", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": 1.0, ""unit"": ""sendok teh""}, {""original_text"": ""daun sudji 3 lbr."", ""item_original"": ""daun sudji"", ""item_normalized"": ""daun suji"", ""quantity"": 3.0, ""unit"": ""lembar""}, {""original_text"": ""kapur sirih 1/6 sdt."", ""item_original"": ""kapur sirih"", ""item_normalized"": ""kapur sirih"", ""quantity"": 0.166, ""unit"": ""sendok teh""}, {""original_text"": ""pelepah pisang setjukupnja"", ""item_original"": ""pelepah pisang"", ""item_normalized"": ""pelepah pisang"", ""quantity"": null, ""unit"": ""secukupnya""}]}]",,Bali,Bali,DJADJANAN
1326,MR_963_01,KUE KATEN,Kue Katen,963,,Kue,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""tepung djagung 1 tjkr."", ""item_original"": ""tepung djagung"", ""item_normalized"": ""tepung jagung"", ""quantity"": 1.0, ""unit"": ""cangkir""}, {""original_text"": ""gula pasir 4 sdm."", ""item_original"": ""gula pasir"", ""item_normalized"": ""gula pasir"", ""quantity"": 4.0, ""unit"": ""sendok makan""}, {""original_text"": ""kelapa ¹/₂ btr."", ""item_original"": ""kelapa"", ""item_normalized"": ""kelapa"", ""quantity"": 0.5, ""unit"": ""butir""}, {""original_text"": ""tepung kandji 3 sdm."", ""item_original"": ""tepung kandji"", ""item_normalized"": ""tepung kanji"", ""quantity"": 3.0, ""unit"": ""sendok makan""}, {""original_text"": ""garam setjukupnja"", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": null, ""unit"": ""secukupnya""}]}]","Tepung djagung, gula pasir, tepung kandji dan garam ditjampurkan; didjadikan dengan air panas, satu adonan jang dapat di-bulat²kan.
Dimasak dengan seliter air.
Kalau air sudah mendidih, dimasukkan bulat²an adonan.
Kalau sudah terapung tandanja telah matang, diangkat dan di-guling²kan dikelapa parut jang telah digarami setjukupnja.",,Unknown,DJADJANAN
1327,MR_964_01,KUE KATJAMATA,Kue Kacamata,964,,Kue Basah,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""singkong 2 kg."", ""item_original"": ""singkong"", ""item_normalized"": ""singkong"", ""quantity"": 2.0, ""unit"": ""kilogram""}, {""original_text"": ""daun sudji 2 lbr."", ""item_original"": ""daun sudji"", ""item_normalized"": ""daun suji"", ""quantity"": 2.0, ""unit"": ""lembar""}, {""original_text"": ""pisang nangka/tanduk 2 ssr."", ""item_original"": ""pisang nangka/tanduk"", ""item_normalized"": ""pisang nangka/tanduk"", ""quantity"": 2.0, ""unit"": ""sisir""}, {""original_text"": ""garam 2 sdt."", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": 2.0, ""unit"": ""sendok teh""}, {""original_text"": ""gula pasir 2 ons"", ""item_original"": ""gula pasir"", ""item_normalized"": ""gula pasir"", ""quantity"": 2.0, ""unit"": ""ons""}, {""original_text"": ""daun pisang setjukupnja"", ""item_original"": ""daun pisang"", ""item_normalized"": ""daun pisang"", ""quantity"": null, ""unit"": ""secukupnya""}]}]","Singkong dibersihkan, diparut, diperas airnya.
Daun suji ditumbuk, diberi air beberapa sendok makan, disaring.
Singkong, air daun suji, gula dan garam diaduk rata, dijadikan satu adonan.
Pisang dikupas, kemudian dibungkus dengan adonan itu.
Dibungkus dengan daun seperti lontong, dikukus sampai masak, didinginkan.
Menghidangkannya: bungkusan dikupas, diiris-iris bulat. Taruh diatas piring.",,Unknown,DJADJANAN
1328,MR_964_02,KUE KEKOK,Kue Kekok,964,Palembang,Kue Basah,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""sagu 2 gls."", ""item_original"": ""sagu"", ""item_normalized"": ""sagu"", ""quantity"": 2.0, ""unit"": ""gelas""}, {""original_text"": ""air 2 gls."", ""item_original"": ""air"", ""item_normalized"": ""air"", ""quantity"": 2.0, ""unit"": ""gelas""}, {""original_text"": ""gula merah 1 1/2 gls."", ""item_original"": ""gula merah"", ""item_normalized"": ""gula merah"", ""quantity"": 1.5, ""unit"": ""gelas""}, {""original_text"": ""kelapa 1/2 btr."", ""item_original"": ""kelapa"", ""item_normalized"": ""kelapa"", ""quantity"": 0.5, ""unit"": ""butir""}, {""original_text"": ""garam 1 sdt."", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": 1.0, ""unit"": ""sendok teh""}]}]","Kelapa diparut dan diberi garam halus.
Sagu dicampur dengan air dan gula merah yang telah diirisi, kemudian diberi garam.
Adonan dimasak sampai cukup kental.",Palembang,Sumatera Selatan,DJADJANAN
1329,MR_965_01,KUE KELAPA,Kue Kelapa,965,,Kue Kering,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""tepung djagung 1½ tjkr."", ""item_original"": ""tepung djagung"", ""item_normalized"": ""tepung jagung"", ""quantity"": 1.5, ""unit"": ""cangkir""}, {""original_text"": ""telur ajam 4 btr."", ""item_original"": ""telur ajam"", ""item_normalized"": ""telur ayam"", ""quantity"": 4.0, ""unit"": ""butir""}, {""original_text"": ""gula pasir 1 tjkr."", ""item_original"": ""gula pasir"", ""item_normalized"": ""gula pasir"", ""quantity"": 1.0, ""unit"": ""cangkir""}, {""original_text"": ""soda kue 1 sdt."", ""item_original"": ""soda kue"", ""item_normalized"": ""soda kue"", ""quantity"": 1.0, ""unit"": ""sendok teh""}, {""original_text"": ""kelapa diparut 1½ tjkr."", ""item_original"": ""kelapa diparut"", ""item_normalized"": ""kelapa parut"", ""quantity"": 1.5, ""unit"": ""cangkir""}, {""original_text"": ""air ½ tjkr."", ""item_original"": ""air"", ""item_normalized"": ""air"", ""quantity"": 0.5, ""unit"": ""cangkir""}, {""original_text"": ""parutan kulit djeruk purut 2 sdt."", ""item_original"": ""parutan kulit djeruk purut"", ""item_normalized"": ""parutan kulit jeruk purut"", ""quantity"": 2.0, ""unit"": ""sendok teh""}]}]","Gula dan air dimasak djadi siropri disaring dan suam² kuku dimasuki telur ajam satu demi satu sambil dikotjok.
Dikotjok terus sampai kembang betul.
Kelapa disangrai, ditjampur tepung dan parutan djeruk purut, dimasukkan kedalam adonan telur.
Diratakan bersama soda kue.
Adonan dibiarkan menginap 12 djam, dibakar dalam oven.",,Unknown,DJADJANAN
1330,MR_965_02,KUE KELAPA PARUT,Kue Kelapa Parut,965,,Kue Kering,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""terigu 3 ons"", ""item_original"": ""terigu"", ""item_normalized"": ""terigu"", ""quantity"": 3.0, ""unit"": ""ons""}, {""original_text"": ""maizena ½ ons"", ""item_original"": ""maizena"", ""item_normalized"": ""maizena"", ""quantity"": 0.5, ""unit"": ""ons""}, {""original_text"": ""kelapa parut 4 tjkr."", ""item_original"": ""kelapa parut"", ""item_normalized"": ""kelapa parut"", ""quantity"": 4.0, ""unit"": ""cangkir""}, {""original_text"": ""mentega 2½ ons"", ""item_original"": ""mentega"", ""item_normalized"": ""mentega"", ""quantity"": 2.5, ""unit"": ""ons""}, {""original_text"": ""gula halus 2½ ons"", ""item_original"": ""gula halus"", ""item_normalized"": ""gula halus"", ""quantity"": 2.5, ""unit"": ""ons""}, {""original_text"": ""kuning telur 2 btr."", ""item_original"": ""kuning telur"", ""item_normalized"": ""kuning telur"", ""quantity"": 2.0, ""unit"": ""butir""}, {""original_text"": ""kaju manis 2½ sdt."", ""item_original"": ""kaju manis"", ""item_normalized"": ""kayu manis"", ""quantity"": 2.5, ""unit"": ""sendok teh""}]}]","Parutan kelapa didjemur sampai kering betul.
Atau boleh djuga gongseng dengan api ketjil.
Sesudah itu diputar mentega dan telur, sampai kembang.
Kemudian dimasukkan soda, kaju manis halus per-lahan², sehingga mendjadi adonan jang lunak.
Diratakan diatas papan, kira² setengah cm tebalnja dan ditjetak dengan tjetakan kue kering.
Untuk mudah diangkat waktu mentjetaknja, papan ditaburi tepung sedikit.",,Unknown,DJADJANAN
